iso3,indicator,latest_value,latest_date,change_12m_pct,change_3m_pct,trend_5y,regional_median,position_fr,position_en,trend_sens_fr,trend_sens_en
ARM,Gini,27.4,2024-12-31,0.7352941176470562,0.7352941176470562,-2.6000000000000014,30.65,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Inflation,0.269511978259125,2024-12-31,-86.39116223780148,-86.39116223780148,-1.1739346294478552,2.83581658224034,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Political stability,-0.7232972999999999,2024-12-31,-44.013100402772274,-44.013100402772274,-0.7916671999999999,0.3087034999999999,sous la mediane regionale,below regional median,en degradation,worsening
ARM,Regulatory quality,0.137992,2024-12-31,43.084224464465876,43.084224464465876,-0.1203787,0.6500427999999999,sous la mediane regionale,below regional median,en degradation,worsening
ARM,Reserves,2.06051540228787,2024-12-31,-21.262276588142957,-21.262276588142957,-2.0491818067538605,2.89106960627006,sous la mediane regionale,below regional median,en degradation,worsening
ARM,Rule of law,-0.1423943,2024-12-31,32.44776589557258,32.44776589557258,0.1055935999999999,0.6192042999999999,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Unemployment,12.405,2024-12-31,0.0,0.0,-5.898999999999999,5.4,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARM,Youth unemployment,26.659,2024-12-31,-0.28800119688809744,-0.28800119688809744,-5.954000000000001,14.316,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ASM,Control of corruption,1.1762344,2024-12-31,0.24902998987908448,0.24902998987908448,-0.6262911,0.38264925,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ASM,Dependency ratio,53.9689856122214,2024-12-31,-0.046277337201974376,-0.046277337201974376,-3.1649298260785983,53.5253966955507,proche de la mediane regionale,near regional median,en amelioration,improving
ASM,GDP growth,1.73501577287065,2022-12-31,321.7350157728707,321.7350157728707,8.7225934126222,3.6482536159531502,sous la mediane regionale,below regional median,en amelioration,improving
ASM,Political stability,1.2530285,2024-12-31,0.3374641319741652,0.3374641319741652,0.005909300000000117,0.87674265,au-dessus de la mediane regionale,above regional median,stable,stable
ASM,Regulatory quality,0.3917487,2024-12-31,0.3443866638729876,0.3443866638729876,0.46266640000000003,-0.07101989999999994,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ASM,Rule of law,1.0865813,2024-12-31,-8.719695673318075,-8.719695673318075,-0.2859020000000001,0.6409370999999999,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ATG,Commodity dependence,0.0,2024-12-31,,,0.0,3.00864273328603,sous la mediane regionale,below regional median,stable,stable
ATG,Control of corruption,0.2843875999999999,2024-12-31,5.856967006101186,5.856967006101186,0.06502129999999992,-0.2654917,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ATG,Current account,-7.45715824054234,2024-12-31,42.21639437394627,42.21639437394627,-0.9518738952476804,-1.66760721722233,sous la mediane regionale,below regional median,en degradation,worsening
ATG,Dependency ratio,42.0142359533545,2024-12-31,0.6168196512431308,0.6168196512431308,1.4066456920352977,48.981079443401555,sous la mediane regionale,below regional median,en degradation,worsening
