iso3,indicator,side,rule_id,label_en,label_fr,value
MMR,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-0.97204641363362
MMR,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 30.7)","Inégalités contenues (Gini sous 35, valeur : 30.7)",30.7
MMR,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.0903985
MMR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.4197208
MMR,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.811602
MMR,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.9),Chômage faible sous 5 % (valeur : 2.9),2.887
MMR,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 10.0),Chômage des jeunes sous 12 % (valeur : 10.0),9.967
MNE,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-16.9729571014369
MNE,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,29.801351346243
MNE,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,108.635519944661
MNE,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 34.3)","Inégalités contenues (Gini sous 35, valeur : 34.3)",34.3
MNG,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-10.4453984769033
MNG,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,32.0417230045509
MNG,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,181.85657688514
MNG,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.1),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.1),5.12204539122661
MNG,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 31.4)","Inégalités contenues (Gini sous 35, valeur : 31.4)",31.4
MNG,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 11.5),Chômage des jeunes sous 12 % (valeur : 11.5),11.542
MNP,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 16.6),Croissance du PIB soutenue au-dessus de 5 % (valeur : 16.6),16.6427546628408
MOZ,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.0618104
MOZ,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-10.9577328385216
MOZ,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,46.5096494923949
MOZ,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,350.573066715697
MOZ,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-6.479
MOZ,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,106.067
MOZ,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),49.6
MOZ,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.7581974
MOZ,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7635095
MOZ,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1949508
MOZ,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 11.5),Chômage des jeunes sous 12 % (valeur : 11.5),11.498
MRT,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.933745
MRT,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-9.55383541959404
MRT,Debt service,opportunity,debt_service_low,Low debt service at 9.7% of exports: manageable external burden.,Service de la dette faible a 9.7% des exports : charge externe maitrisee.,9.67472381178827
MRT,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.3),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.3),6.3076021190402
MRT,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 37.1),Dette publique sous 40 % du PIB (valeur : 37.1),37.077
MRT,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 32.0)","Inégalités contenues (Gini sous 35, valeur : 32.0)",32.0
MRT,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.5),Inflation contenue sous 3 % (valeur : 2.5),2.49164347481972
MRT,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7781511999999999
MRT,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.8635098999999999
MUS,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-7.029117202833
MUS,Debt service,opportunity,debt_service_low,Low debt service at 8.5% of exports: manageable external burden.,Service de la dette faible a 8.5% des exports : charge externe maitrisee.,8.48229754247703
MUS,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,123.165055468656
MUS,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.79),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.79)",0.7903521
MUS,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 0.94: sound policy framework.,Qualité réglementaire solide à 0.94 : cadre politique sain.,0.9400045
MUS,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.64: solid legal enforcement.,État de droit solide à 0.64 : application du droit fiable.,0.638614
MWI,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.6486607
MWI,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-18.7878927787052
MWI,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-10.506
MWI,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,32.1796504225025
MWI,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.5849557
MWI,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.91482223577028
MWI,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 6.9),Chômage des jeunes sous 12 % (valeur : 6.9),6.889
MYS,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.2),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.2),5.17127082911057
MYS,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.4),Inflation contenue sous 3 % (valeur : 1.4),1.38060872293692
MYS,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 0.68: sound policy framework.,Qualité réglementaire solide à 0.68 : cadre politique sain.,0.6804759
MYS,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.8),Chômage faible sous 5 % (valeur : 3.8),3.846
NAM,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-13.4129533004201
NAM,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-6.075
NAM,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),59.1
NAM,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.55),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.55)",0.5467327
NAM,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,19.157
NAM,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,37.24
NCL,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-7.49878946256032
NCL,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-13.4999999989747
NCL,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.6),Inflation contenue sous 3 % (valeur : 0.6),0.578317435520754
NCL,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.10),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.10)",1.0976197
NCL,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.09: solid legal enforcement.,État de droit solide à 1.09 : application du droit fiable.,1.0851316
NCL,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,31.829
NER,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.6169138
NER,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-6.08945443545425
NER,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 27.5),Dette externe sous 30 % du RNB (valeur : 27.5),27.5138701036448
NER,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 8.3),Croissance du PIB soutenue au-dessus de 5 % (valeur : 8.3),8.32327058280728
NER,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 32.9)","Inégalités contenues (Gini sous 35, valeur : 32.9)",32.9
NER,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.7634214
NER,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7624578
NER,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.9457241
NER,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 0.4),Chômage faible sous 5 % (valeur : 0.4),0.376
NER,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 0.4),Chômage des jeunes sous 12 % (valeur : 0.4),0.391
NGA,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.1145909
NGA,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 7.5),Excédent courant au-dessus de 3 % du PIB (valeur : 7.5),7.5441345734549
NGA,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,60.0447244122839
NGA,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 32.3),Dette publique sous 40 % du PIB (valeur : 32.3),32.332
NGA,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 33.9)","Inégalités contenues (Gini sous 35, valeur : 33.9)",33.9
NGA,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,23.0101235833333
NGA,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.0025617
NGA,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6332954
NGA,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.2),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.2),7.20884197072518
NGA,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.0069453
NGA,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.0),Chômage faible sous 5 % (valeur : 3.0),3.045
NGA,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 5.1),Chômage des jeunes sous 12 % (valeur : 5.1),5.088
NIC,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.4326926
NIC,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 4.2),Excédent courant au-dessus de 3 % du PIB (valeur : 4.2),4.1511238055786
NIC,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,82.8145487130702
NIC,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 1.4% of GDP: comfortable policy space.,Excédent budgétaire de 1.4% du PIB : marge de manœuvre confortable.,1.384
NIC,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 33.2),Dette publique sous 40 % du PIB (valeur : 33.2),33.195
NIC,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),46.2
NIC,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.9910347
NIC,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.6197013
NIC,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 5.0),Chômage faible sous 5 % (valeur : 5.0),4.98
NIC,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 9.6),Chômage des jeunes sous 12 % (valeur : 9.6),9.581
NLD,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.91),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.91)",1.9100133
NLD,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 9.1),Excédent courant au-dessus de 3 % du PIB (valeur : 9.1),9.13742493692445
NLD,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 25.7)","Inégalités contenues (Gini sous 35, valeur : 25.7)",25.7
NLD,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.72: sound policy framework.,Qualité réglementaire solide à 1.72 : cadre politique sain.,1.7218270999999998
NLD,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.729998349874489
NLD,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.71: solid legal enforcement.,État de droit solide à 1.71 : application du droit fiable.,1.7069218
NLD,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.7),Chômage faible sous 5 % (valeur : 3.7),3.7
NLD,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.8),Chômage des jeunes sous 12 % (valeur : 8.8),8.778
NOR,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.96),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.96)",1.9610085
NOR,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 15.0),Excédent courant au-dessus de 3 % du PIB (valeur : 15.0),15.0417961615846
NOR,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 6.8% of GDP: comfortable policy space.,Excédent budgétaire de 6.8% du PIB : marge de manœuvre confortable.,6.842
